name,stars
Mulligan's Irish Pub,4.0
Santina's Kitchen,4.0
Mr X Pizza,4.0
Farrell's On the Island,4.0
White Dog Cafe - Wayne,4.0
Bistro 7,4.0
3rd Base Bar and Grill,4.0
Max & David's,4.0
Blue Water Grill,4.0
Cinder Bar,4.0
Meridian Restaurant & Bar,4.0
El Salvadoreno,4.0
El Rincon Catracho,4.0
Five Stars Diner,4.0
