name,stars
Piazza Presto,3.0
Heffe,3.0
Leo & Joe's New Jersey Pizza and Italian Restaurant,3.0
The Original Italian Pie,3.0
Westshore,3.0
Olive Garden Italian Restaurant,3.0
Catelli Duo Moorestown,3.0
Pizza Hut,3.0
La Spezia Italian Cafe,3.0
Bertucci's Italian Restaurant,3.0
New York Pizza,3.0
Il Forno Ristorante,3.0
Fratelli's Italian Bistro,3.0
Uncle Tomy's,3.0
Bella Trattoria,3.0
Jet's Pizza,3.0
Papa's Pizza,3.0
Olive Garden Italian Restaurant,3.0
Carrabba's Italian Grill,3.0
Pizza Hut,3.0
Primavera Pizza Kitchen,3.0
Blackjack Pizza & Salads,3.0
Gigi's Italian Restaurant,3.0
Palazzio,3.0
Stefano's Ristorante and Pizzeria at the Waterfront,3.0
Bella Rosa Italian Eatery,3.0
PrimoHoagies,3.0
Jano's The Italian Pizza,3.0
Marco's Pizza,3.0
Franconi's Pizzeria,3.0
Carlucci's Express,3.0
Maple Glen Pizza,3.0
Ariana's Ristorante Italiano,3.0
Thomas' Ristorante,3.0
Sicilian Pizza & Pasta,3.0
Mister P Pizza & Pasta,3.0
LaScala's Pronto - Mt. Laurel,3.0
Cafe Verdi Restaurant,3.0
Fazoli's,3.0
Lukes on Grant Road,3.0
Dolce Carini Pizzeria,3.0
Portofino,3.0
Renzis Pizzeria,3.0
Dolce Restaurant,3.0
Pizzacato,3.0
Olive Garden Italian Restaurant,3.0
Pizza Factory,3.0
Dimaggio's That's Amore,3.0
Orenccios Ristorante-Terrazza,3.0
Avero Craft Pizzeria,3.0
Angela's Pizza ll,3.0
Quattro Trattoria + Pizzeria,3.0
Fazoli's,3.0
Calios,3.0
Basile's Italian Ristorante & Pizza,3.0
Tony's Restaurant & 3rd Street Cafe,3.0
That's Amore Restaurant,3.0
Outlaw Pizza,3.0
Peppers By Amedeo's,3.0
Mia Rosa,3.0
Lime Light,3.0
Rony's Pizzeria,3.0
Monical's Pizza,3.0
La Pasta Trattoria,3.0
Pizza Hut,3.0
Pie Pizza & Pastas,3.0
Marcello's Ristorante and Pizzeria,3.0
Classic Pizza,3.0
Pizza Village,3.0
Pizza Hut,3.0
Maria's Pizza and Pasta,3.0
Hungry Howie's Pizza & Subs,2.5
Guillermo's On Broadway,2.5
Pizza Hut,2.5
Domino's Pizza,2.5
Imo's Pizza,2.5
Bella Napoli Pizzeria,2.5
Barra Restaurant,2.5
Marco's Pizza,2.5
Pizza Hut,2.5
Lou Boccardi's Restaurant,2.5
Jet's Pizza,2.5
Jet's Pizza,2.5
Ragazzi's,2.5
Romano's Macaroni Grill,2.5
12 South Bistro,2.5
Romano's Macaroni Grill,2.5
Rusty's Pizza Parlor,2.5
Pizza Boli's,2.5
Tacconelli's Pizzeria at Rivers Casino Philadelphia,2.5
Romano's Macaroni Grill,2.5
Uno Chicago Grill,2.5
Gusto D' Amore,2.5
Bertucci's Italian Restaurant,2.5
