name,stars
Pollo Rey Mexican Rotisserie,3.5
Senor Pique,3.5
The Red Sombrero,3.5
Arroyo Mexican Grill,3.5
Blue Route Taco Truck,3.5
Las Fuentes,3.5
La Costenita,3.5
El Sombrero,3.5
Gringo,3.5
Tito's Mexican Restaurant - Berry Farms,3.5
Nico's Taco Shop,3.5
Fort Taco,3.5
Hacienda La Michoacana,3.5
Chimi's Fresh-Mex,3.5
La Guadalupana Mexican Restaurant,3.5
Taco Grande,3.5
Santa Fe Mexican Grill - Wilmington,3.5
Tacos Del Cartel,3.5
Chuy's,3.5
Rudy's Mexican Restaurant & Take Out,3.5
La Hacienda Mexican,3.5
Cinco de Mayo,3.5
Roscoe's Tacos,3.5
Cafe Del Sol Mexican Kitchen,3.5
La Parrilla Fresh Mexican Bar & Grill,3.5
El Potro,3.5
Mezcaleria Las Chupacabras,3.5
Tania's Flour Tortillas,3.5
Carreta's Grill,3.5
Joselito's Carnes Asadas,3.5
Los Arroyos Mexican Restaurant & Take Out,3.5
Casa Vieja,3.5
Mi Casa Mexican Restaurant,3.5
Taco Tico,3.5
Chickenuevo,3.5
Nacho's Mexican Restaurant - Franklin,3.5
El Toro Negro,3.5
Los Potrillos Taqueria,3.5
El Rodeo 22,3.5
Tacos El Rey,3.5
Blue Cactus,3.5
Del Taco,3.5
Little Mexico,3.5
Meximac,3.5
Casa Valencia,3.5
Nashville Street Tacos,3.5
Barcade,3.5
Chimi's Fresh-Mex,3.5
Cantina Los Caballitos,3.5
Mesa Fresh Mexican Grill,3.5
La Hacienda,3.5
Chuy's Mesquite Broiler - AutoMall,3.5
Tacos California,3.5
La Tapatia Restaurant,3.5
Chipotle Mexican Grill,3.5
Lime Fresh Mexican Grill,3.5
Taco Bell,3.5
El Sombrero,3.5
Chronic Tacos,3.5
Cora's Cafe,3.5
Taco Bell,3.5
Fiesta Latina,3.5
Amigos Tortilla Bar,3.5
El Agave,3.5
Tequila Sunrise,3.5
La Chingada Cocina Mexicana,3.5
QDOBA Mexican Eats,3.5
Los Sarapes Chalfont,3.5
Sangrita,3.5
Brinco's Mexican Grill & Cantina,3.5
Moe's Southwest Grill,3.5
Nicos,3.5
El Paso Mexican Grill,3.5
El Rincon Mexicano,3.5
JoToro Kitchen & Tequila Bar,3.5
El Agave Mexican Grill,3.5
Taqueria Coco Loco,3.5
La Casa Mexicana,3.5
Taco Tico,3.5
Johnny Manana's,3.5
Cocina Aqui Tequila Bar,3.5
El Burrito,3.5
Qdoba Mexican Grill,3.5
