name,stars
Mama Dee's Jamaican and Soul Food,1.5
Papa John's Pizza,1.5
Papa John's Pizza,1.5
McDonald's,1.5
Traditions at TCNJ,1.5
McDonald's,1.5
Burger King,1.5
Pizza Hut,1.5
Chipotle Mexican Grill,1.5
Chicken To Go,1.5
MrBeast Burger,1.5
Burger King,1.5
Papa John's Pizza,1.5
Domino's Pizza,1.5
Pizza Hut,1.5
Popeyes Louisiana Kitchen,1.5
Pizza Hut,1.5
Checkers,1.0
Chipotle Mexican Grill,1.0
Old World Tomato Pie,1.0
Subway,1.0
Wendy's,1.0
McDonald's,1.0
